event_id,event_type,event_subtype,status,location_id,location_name,country,start_date,end_date,duration_days,total_precipitation_mm,maximum_daily_precipitation_mm,maximum_temperature_c,minimum_temperature_c,maximum_wind_speed_kmh,maximum_wind_gusts_kmh,rolling_precipitation_mm,lookback_days,critical_window_start,critical_window_end,critical_rolling_precipitation_mm,percentile_threshold,absolute_threshold,severity_score,severity_score_raw,severity_percentile,related_rainfall_event_id,related_wind_event_id,derivation_method,source_date_start,source_date_end,source_dataset,inferred,caveat
drought_aa3d21542051,Drought,meteorological_drought_indicator,derived_indicator,af_herat,Herat,Afghanistan,2021-01-30,2021-02-19,21,1.2000000000000002,0.8,26.2,-2.0,27.9,50.0,1.0,30.0,2021-01-01,2021-01-30,1.0,13.100000000000009,,13.1,13.1,0.743363,,,30-day rolling precipitation <= location-month 10th percentile for configured consecutive days,2021-01-01,2021-01-30,data/processed/daily_weather.csv,True,Meteorological drought indicator from rolling precipitation only; not an officially confirmed drought disaster.
temperature_9fb4060fc49c,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2024-05-27,2024-05-27,1,11.8,11.8,18.4,6.9,22.2,47.2,,,,,,7.680000000000001,,0.8984,0.8984,0.161125,,,temperature_min_c <= location-month low-temperature percentile,2024-05-27,2024-05-27,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_b7102d9630ed,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2024-06-23,2024-06-23,1,0.0,0.0,36.7,19.5,20.9,33.5,,,,,,36.555,,1.004,1.004,0.174916,,,temperature_max_c >= location-month high-temperature percentile,2024-06-23,2024-06-23,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_1249b7f00f47,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2024-06-27,2024-06-27,1,0.0,0.0,36.6,23.9,16.7,30.6,,,,,,36.555,,1.0012,1.0012,0.101091,,,temperature_max_c >= location-month high-temperature percentile,2024-06-27,2024-06-27,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_927968c50f59,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2024-07-04,2024-07-04,1,0.0,0.0,27.4,16.4,13.5,23.4,,,,,,16.9,,0.9704,0.9704,0.385166,,,temperature_min_c <= location-month low-temperature percentile,2024-07-04,2024-07-04,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_40deb9077611,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2024-07-07,2024-07-07,1,0.5,0.5,27.5,16.1,16.6,32.0,,,,,,16.9,,0.9527,0.9527,0.301279,,,temperature_min_c <= location-month low-temperature percentile,2024-07-07,2024-07-07,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_a28d7dd7c466,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2024-08-05,2024-08-05,1,0.0,0.0,36.0,24.5,15.9,25.9,,,,,,35.23,,1.0219,1.0219,0.474413,,,temperature_max_c >= location-month high-temperature percentile,2024-08-05,2024-08-05,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_30b061eee12e,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2024-08-09,2024-08-10,2,0.0,0.0,37.9,20.1,41.1,65.9,,,,,,35.23,,1.0758,1.0758,0.841443,,,temperature_max_c >= location-month high-temperature percentile,2024-08-09,2024-08-10,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_32bf182299b2,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2024-08-16,2024-08-17,2,0.0,0.0,36.9,20.5,24.1,37.8,,,,,,35.23,,1.0474,1.0474,0.715604,,,temperature_max_c >= location-month high-temperature percentile,2024-08-16,2024-08-17,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_3faefcad5a6b,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2024-08-31,2024-08-31,1,0.0,0.0,26.4,14.2,14.2,28.4,,,,,,14.48,,0.9807,0.9807,0.468542,,,temperature_min_c <= location-month low-temperature percentile,2024-08-31,2024-08-31,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_8ffd5d2be206,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2024-09-27,2024-09-30,4,4.8999999999999995,4.3,14.9,2.7,20.3,34.2,,,,,,8.290000000000001,,0.6996,0.6996,0.059335,,,temperature_min_c <= location-month low-temperature percentile,2024-09-27,2024-09-30,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_8602006047d5,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2024-10-11,2024-10-11,1,0.0,0.0,24.0,8.7,21.9,39.6,,,,,,21.83,,1.0994,1.0994,0.893456,,,temperature_max_c >= location-month high-temperature percentile,2024-10-11,2024-10-11,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_8f3786c0e2e1,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2024-11-03,2024-11-04,2,0.0,0.0,12.6,0.4,21.6,34.9,,,,,,11.964999999999995,,1.0531,1.0531,0.742869,,,temperature_max_c >= location-month high-temperature percentile,2024-11-03,2024-11-04,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_842ac1a7db54,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2024-11-06,2024-11-06,1,0.0,0.0,16.8,4.4,25.4,43.6,,,,,,11.964999999999995,,1.4041,1.4041,0.989094,,,temperature_max_c >= location-month high-temperature percentile,2024-11-06,2024-11-06,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_481dc478b2bc,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2024-11-25,2024-11-28,4,0.0,0.0,-3.3,-13.1,18.9,36.0,,,,,,-9.629999999999999,,1.08,1.08,0.909463,,,temperature_min_c <= location-month low-temperature percentile,2024-11-25,2024-11-28,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_bbc4f3826b16,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2024-11-30,2024-11-30,1,0.0,0.0,-3.9,-9.9,7.3,16.9,,,,,,-9.629999999999999,,1.028,1.028,0.882353,,,temperature_min_c <= location-month low-temperature percentile,2024-11-30,2024-11-30,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_bd617939dff1,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2024-12-12,2024-12-13,2,0.0,0.0,-12.6,-21.4,17.8,33.1,,,,,,-19.86,,1.0675,1.0675,0.902046,,,temperature_min_c <= location-month low-temperature percentile,2024-12-12,2024-12-13,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_6edc80de20fe,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2024-12-16,2024-12-16,1,4.7,4.7,-5.1,-20.0,16.5,32.8,,,,,,-19.86,,1.007,1.007,0.867519,,,temperature_min_c <= location-month low-temperature percentile,2024-12-16,2024-12-16,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_24d92ecb7ed6,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2024-12-20,2024-12-20,1,0.0,0.0,-10.9,-20.8,14.6,28.1,,,,,,-19.86,,1.0473,1.0473,0.893606,,,temperature_min_c <= location-month low-temperature percentile,2024-12-20,2024-12-20,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_8841e121422a,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2024-12-26,2024-12-27,2,0.0,0.0,-12.9,-23.1,13.9,26.6,,,,,,-19.86,,1.1078,1.1078,0.920716,,,temperature_min_c <= location-month low-temperature percentile,2024-12-26,2024-12-27,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_cf3729cbaaf5,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-01-25,2025-01-26,2,0.0,0.0,-14.5,-26.4,12.2,24.5,,,,,,-21.84,,1.1538,1.1538,0.932481,,,temperature_min_c <= location-month low-temperature percentile,2025-01-25,2025-01-26,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_183571eea27b,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-02-06,2025-02-07,2,0.0,0.0,-14.2,-21.2,10.9,22.7,,,,,,-18.6,,1.0591,1.0591,0.899233,,,temperature_min_c <= location-month low-temperature percentile,2025-02-06,2025-02-07,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_6e7097533f03,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-02-12,2025-02-12,1,0.0,0.0,-13.6,-18.6,9.6,22.0,,,,,,-18.6,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2025-02-12,2025-02-12,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_1adbe4f7c923,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-03-03,2025-03-03,1,0.0,0.0,-4.2,-9.6,9.0,22.0,,,,,,-9.379999999999999,,1.0235,1.0235,0.878261,,,temperature_min_c <= location-month low-temperature percentile,2025-03-03,2025-03-03,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_f1f06ff12100,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-03-14,2025-03-14,1,0.0,0.0,-1.6,-13.9,7.9,18.0,,,,,,-9.379999999999999,,1.4819,1.4819,0.970844,,,temperature_min_c <= location-month low-temperature percentile,2025-03-14,2025-03-14,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_5d315d171510,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2025-03-22,2025-03-22,1,0.0,0.0,19.5,7.8,30.5,61.9,,,,,,17.37999999999999,,1.122,1.122,0.927013,,,temperature_max_c >= location-month high-temperature percentile,2025-03-22,2025-03-22,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_d61bd189ad46,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-04-01,2025-04-01,1,0.0,0.0,15.8,-0.2,15.5,31.3,,,,,,0.17000000000000012,,-1.1765,-1.1765,0.01023,,,temperature_min_c <= location-month low-temperature percentile,2025-04-01,2025-04-01,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_c45e3caca194,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2025-04-14,2025-04-14,1,0.0,0.0,29.2,16.1,26.8,61.9,,,,,,27.119999999999994,,1.0767,1.0767,0.847315,,,temperature_max_c >= location-month high-temperature percentile,2025-04-14,2025-04-14,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_9defd6a97f27,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2025-04-28,2025-04-30,3,0.0,0.0,32.7,13.2,23.2,50.8,,,,,,27.119999999999994,,1.2058,1.2058,0.970638,,,temperature_max_c >= location-month high-temperature percentile,2025-04-28,2025-04-30,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_47a7f0c4638b,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-05-04,2025-05-04,1,0.0,0.0,21.5,7.1,17.8,36.7,,,,,,7.680000000000001,,0.9245,0.9245,0.209719,,,temperature_min_c <= location-month low-temperature percentile,2025-05-04,2025-05-04,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_af4a6c747a07,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2025-05-16,2025-05-18,3,0.0,0.0,37.2,19.1,19.3,49.0,,,,,,32.2,,1.1553,1.1553,0.954698,,,temperature_max_c >= location-month high-temperature percentile,2025-05-16,2025-05-18,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_a430853504ab,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2025-05-26,2025-05-26,1,0.0,0.0,32.2,17.5,30.2,71.6,,,,,,32.2,,1.0,1.0,0.049916,,,temperature_max_c >= location-month high-temperature percentile,2025-05-26,2025-05-26,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_3c54caa09bbb,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-07-12,2025-07-12,1,2.0,2.0,25.2,16.9,11.3,28.4,,,,,,16.9,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2025-07-12,2025-07-12,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_203f85dac0f0,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2025-07-19,2025-07-20,2,0.0,0.0,38.4,22.2,21.7,56.2,,,,,,37.63,,1.0205,1.0205,0.452181,,,temperature_max_c >= location-month high-temperature percentile,2025-07-19,2025-07-20,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_1f0f325df416,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2025-07-27,2025-07-28,2,0.0,0.0,39.0,27.1,22.5,46.4,,,,,,37.63,,1.0364,1.0364,0.645134,,,temperature_max_c >= location-month high-temperature percentile,2025-07-27,2025-07-28,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_5e06452872e7,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-08-20,2025-08-20,1,0.0,0.0,25.7,13.9,10.1,24.8,,,,,,14.48,,0.9599,0.9599,0.330946,,,temperature_min_c <= location-month low-temperature percentile,2025-08-20,2025-08-20,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_adaa9a53a1c6,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2025-09-08,2025-09-08,1,0.0,0.0,33.2,17.2,18.3,38.9,,,,,,31.839999999999986,,1.0427,1.0427,0.6875,,,temperature_max_c >= location-month high-temperature percentile,2025-09-08,2025-09-08,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_19b669ba298e,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-09-16,2025-09-16,1,0.0,0.0,22.4,7.2,14.0,33.5,,,,,,8.290000000000001,,0.8685,0.8685,0.128645,,,temperature_min_c <= location-month low-temperature percentile,2025-09-16,2025-09-16,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_496ff3ff3d7a,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-09-22,2025-09-22,1,0.0,0.0,22.5,7.4,14.9,29.2,,,,,,8.290000000000001,,0.8926,0.8926,0.154476,,,temperature_min_c <= location-month low-temperature percentile,2025-09-22,2025-09-22,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_c047f3c16b32,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2025-10-01,2025-10-01,1,0.0,0.0,25.0,12.1,18.3,42.8,,,,,,21.83,,1.1452,1.1452,0.94547,,,temperature_max_c >= location-month high-temperature percentile,2025-10-01,2025-10-01,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_e2c73d2b79e4,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-10-15,2025-10-18,4,1.8,1.8,7.2,-2.3,11.7,28.4,,,,,,0.4,,0.0,0.0,0.019182,,,temperature_min_c <= location-month low-temperature percentile,2025-10-15,2025-10-18,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_01436fbd7539,Temperature,extreme_cold,derived,cn_urumqi,Urumqi,China,2025-10-21,2025-10-21,1,0.0,0.0,10.6,0.2,10.1,26.3,,,,,,0.4,,0.5,0.5,0.036061,,,temperature_min_c <= location-month low-temperature percentile,2025-10-21,2025-10-21,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_35c93843e80b,Temperature,extreme_heat,derived,cn_urumqi,Urumqi,China,2025-11-01,2025-11-01,1,0.0,0.0,12.1,3.8,7.6,23.0,,,,,,11.964999999999995,,1.0113,1.0113,0.314178,,,temperature_max_c >= location-month high-temperature percentile,2025-11-01,2025-11-01,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_6ba083eaa53a,Temperature,extreme_cold,derived,in_amritsar,Amritsar,India,2021-01-01,2021-01-02,2,2.1,2.1,16.0,2.8,11.3,24.1,,,,,,3.3,,0.9091,0.9091,0.182353,,,temperature_min_c <= location-month low-temperature percentile,2021-01-01,2021-01-02,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_221bd9b0d7e7,Temperature,extreme_cold,derived,in_amritsar,Amritsar,India,2021-02-01,2021-02-01,1,0.0,0.0,20.0,5.8,9.7,17.6,,,,,,5.8,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2021-02-01,2021-02-01,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_3efd6acbf0ed,Temperature,extreme_cold,derived,in_amritsar,Amritsar,India,2021-02-05,2021-02-05,1,0.0,0.0,17.5,5.3,10.2,19.8,,,,,,5.8,,0.9138,0.9138,0.190281,,,temperature_min_c <= location-month low-temperature percentile,2021-02-05,2021-02-05,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_139a467d6c64,Temperature,extreme_heat,derived,in_amritsar,Amritsar,India,2021-02-25,2021-02-26,2,0.0,0.0,27.9,13.6,12.0,25.2,,,,,,26.7,,1.0449,1.0449,0.703859,,,temperature_max_c >= location-month high-temperature percentile,2021-02-25,2021-02-26,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_4877d6e21120,Temperature,extreme_heat,derived,in_amritsar,Amritsar,India,2021-03-29,2021-03-29,1,0.1,0.1,34.4,22.5,23.1,46.1,,,,,,33.03,,1.0415,1.0415,0.681208,,,temperature_max_c >= location-month high-temperature percentile,2021-03-29,2021-03-29,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_8ddfa10cd7a7,Temperature,extreme_cold,derived,in_amritsar,Amritsar,India,2021-04-03,2021-04-04,2,0.0,0.0,31.4,12.4,12.3,27.0,,,,,,14.6,,0.9178,0.9178,0.198465,,,temperature_min_c <= location-month low-temperature percentile,2021-04-03,2021-04-04,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_0eea5b739098,Temperature,extreme_cold,derived,in_amritsar,Amritsar,India,2021-04-08,2021-04-09,2,0.0,0.0,31.8,14.4,12.3,27.0,,,,,,14.6,,1.0,1.0,0.776726,,,temperature_min_c <= location-month low-temperature percentile,2021-04-08,2021-04-09,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_16d1c5167e37,Temperature,extreme_cold,derived,in_amritsar,Amritsar,India,2021-04-24,2021-04-24,1,0.0,0.0,30.4,13.6,11.3,25.9,,,,,,14.6,,0.9315,0.9315,0.228389,,,temperature_min_c <= location-month low-temperature percentile,2021-04-24,2021-04-24,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_55a8dd30c0c3,Temperature,extreme_cold,derived,in_amritsar,Amritsar,India,2021-05-14,2021-05-14,1,0.1,0.1,32.3,19.1,12.4,28.4,,,,,,19.74,,0.9676,0.9676,0.368031,,,temperature_min_c <= location-month low-temperature percentile,2021-05-14,2021-05-14,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_d147bc39cdbd,Temperature,extreme_heat,derived,in_amritsar,Amritsar,India,2021-06-09,2021-06-09,1,0.0,0.0,43.8,31.5,15.0,27.4,,,,,,43.8,,1.0,1.0,0.049916,,,temperature_max_c >= location-month high-temperature percentile,2021-06-09,2021-06-09,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_5237d4fcaf1d,Temperature,extreme_heat,derived,in_amritsar,Amritsar,India,2021-06-30,2021-07-02,3,0.1,0.1,43.9,28.2,19.1,53.3,,,,,,43.8,,1.0023,1.0023,0.127097,,,temperature_max_c >= location-month high-temperature percentile,2021-06-30,2021-07-02,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
temperature_8f48945eda16,Temperature,extreme_heat,derived,in_amritsar,Amritsar,India,2021-07-04,2021-07-08,5,0.6,0.6,42.0,28.0,14.8,59.4,,,,,,38.849999999999994,,1.0811,1.0811,0.856544,,,temperature_max_c >= location-month high-temperature percentile,2021-07-04,2021-07-08,data/processed/daily_weather.csv,False,Derived temperature event from Open-Meteo daily temperature.
