source_event_id,target_event_id,source_country,source_location,target_pakistani_location,event_type_mapping,lag_days,confidence,inference_status,evidence_type,method,caveat
wind_956e9a615aaa,wind_06fc869855e6,India,in_jaipur,pk_multan,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_f262c7fd9f2c,wind_48df0412c866,India,in_jaipur,pk_multan,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_7317615e1386,temperature_a2b2078dc12d,India,in_jaipur,pk_sukkur,Temperature->Temperature,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_e06fe1740cbb,heatwave_8c2308a91d11,India,in_jaipur,pk_sukkur,Temperature->Heatwave,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_2b21c99a93de,wind_3f81e7f942d9,India,in_jaipur,pk_sukkur,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_b537b2142bba,wind_d0ccadb0e6e1,India,in_jaipur,pk_sukkur,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_98a81070fe6f,rainfall_1469c4f8731a,India,in_new_delhi,pk_islamabad,Rainfall->Rainfall,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_65323449ad6e,temperature_bd316994dd6c,India,in_new_delhi,pk_islamabad,Temperature->Temperature,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_6830f9c21380,wind_7d4935150cfa,India,in_new_delhi,pk_islamabad,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_f1f965887fd3,wind_75d05f188692,India,in_new_delhi,pk_islamabad,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_03d122208e33,rainfall_818c57889880,India,in_new_delhi,pk_lahore,Rainfall->Rainfall,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_0058d9b65a05,temperature_7b2d5d704871,India,in_new_delhi,pk_lahore,Temperature->Temperature,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_0fe766e0fbcb,temperature_96de1bab0253,India,in_new_delhi,pk_lahore,Temperature->Temperature,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_3b057349747d,temperature_52d0b64718d0,India,in_new_delhi,pk_lahore,Temperature->Temperature,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_65323449ad6e,temperature_db7ea14c26e2,India,in_new_delhi,pk_lahore,Temperature->Temperature,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_6e8fdb892955,temperature_07ceb6c04542,India,in_new_delhi,pk_lahore,Temperature->Temperature,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_724c7db78727,temperature_d6055443b85a,India,in_new_delhi,pk_lahore,Temperature->Temperature,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_78a40e9911aa,temperature_bbc7cc7d917f,India,in_new_delhi,pk_lahore,Temperature->Temperature,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_8220ae797d50,temperature_1dc175806683,India,in_new_delhi,pk_lahore,Temperature->Temperature,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_06251e86f6eb,wind_edbd4acc28c5,India,in_new_delhi,pk_lahore,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_0c82138a5aa3,wind_efb33299fa6c,India,in_new_delhi,pk_lahore,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_2c9db9f9f9ae,storm_d99ac94bf3f9,India,in_new_delhi,pk_lahore,Wind->Storm,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_2c9db9f9f9ae,wind_28cef990159a,India,in_new_delhi,pk_lahore,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_6315472a8f82,wind_d28bd735e23e,India,in_new_delhi,pk_lahore,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_a11f128b2938,wind_9f7ebfca3468,India,in_new_delhi,pk_lahore,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_3b057349747d,temperature_5b2260c02e72,India,in_new_delhi,pk_multan,Temperature->Temperature,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_2c9db9f9f9ae,wind_36a9e1ab45eb,India,in_new_delhi,pk_multan,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_5b7987de0ca6,wind_addd5eeb50ae,India,in_new_delhi,pk_multan,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_6315472a8f82,wind_373182dac600,India,in_new_delhi,pk_multan,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
heatwave_8fe84d7d6dc9,heatwave_afbb24b31d79,India,in_new_delhi,pk_sukkur,Heatwave->Heatwave,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_204ddca78282,rainfall_f4460bb7f477,India,in_new_delhi,pk_sukkur,Rainfall->Rainfall,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
temperature_8220ae797d50,temperature_9c1b24faa6e4,India,in_new_delhi,pk_sukkur,Temperature->Temperature,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_2c9db9f9f9ae,wind_b9c4bb8e8da2,India,in_new_delhi,pk_sukkur,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
wind_34243645c72e,wind_62d8c00d89c9,India,in_new_delhi,pk_sukkur,Wind->Wind,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
rainfall_372c665b7e4f,flood_053da2f92bcb,India,in_srinagar,pk_gilgit,Rainfall->Flood,2,0.5,candidate_precursor,corridor_temporal_candidate,conservative corridor-based neighbouring-country precursor candidate to Pakistan event,"This UPSTREAM_OF relationship is a temporal/geographic candidate association, not proven causation or a weather forecast."
